word	paradigm_class
विलाप	M2
विलायत	M2
विलायती	F1
विलासी	F1
विलोम	M2
विवरण	M2
विवश	M2
विवशता	F2
विवाद	M2
विवाह	M2
विवाहविच्छेद	M2
विवाहसंबंध	M2
विवाहित	M2
विविधता	F2
विवेक	M2
विशिष्ट	M2
विशिष्टता	F2
विशेषज्ञ	M2
विशेषज्ञता	F2
विशेषण	M2
विशेषता	F2
विशेषांक	M2
विशेषाधिकार	M2
विश्राम	M2
विश्रामग्र्‍ह	M2
विश्रामालय	M2
विश्लेषण	M2
विश्व	M2
विश्वकोश	M2
विश्वविद्यालय	M2
विश्वस्त	M2
विश्वास	M2
विष	M2
विषमता	F2
विषय	M2
विसुद्ध	M2
विस्तार	M2
विस्फोट	M2
विस्फोटक	M2
विस्मय	M2
विस्मित	M2
विहार	M2
वीडियो	F3
वीणा	F2
वीभत्स	M2
वीर	M2
वीरता	F2
वीरान	M2
वृंत	M2
वृंद	M2
वृक	M2
वृक्ष	M2
वृद्ध	M2
वेजीटेबल	F3
वेटर	M2
वेतन	M2
वेतनमान	M2
वेद	M2
वेदना	F2
वेदमन्त्र	M2
वेदी	F1
वेश	M2
वेश्या	F2
वेश्यागामी	M3
वेश्यावृति	F4
वेश्यावृत्ति	F4
वैगन	M2
वैज्ञानिक	M2
वैद्य	M2
वैभव	M2
वैयक्तिक	M2
वैयाकरण	M2
वैर	M2
वैरागी	M3
वैरी	M3
वैशाख	M2
वैश्य	M2
वैष्णव	F3
वॉकमैन	F3
वोट	M2
वोटर	M2
व्यंग	M2
व्यंग्य	M2
व्यंजन	M2
व्यक्ति	M3
व्यक्तित्व	M2
व्यथा	F2
व्यथाकथा	F2
व्यभिचार	M2
व्यभिचारी	M3
व्यय	M2
व्यर्थ	M2
व्यवधान	M2
व्यवसाय	M2
व्यवसायी	M3
व्यवस्था	F2
व्यवस्थापक	M2
व्यवस्थापन	M2
व्यवस्थितता	F2
व्यवहार	M2
व्यवहार्य	M2
व्यसन	M2
व्यसनी	F1
व्यस्तता	F2
व्यस्थापक	M2
व्याकरण	M2
व्याकरणज्ञ	M2
व्याकुल	M2
व्याख्या	F2
व्याख्याता	M1
व्याख्यान	M2
व्यापार	M2
व्यापारी	M3
व्यायाम	M2
व्युत्पत्ति	F4
व्रत	M2
व्र्‍क्ष	M2
व्र्‍त्त	M2
व्र्‍त्तान्त	M2
व्र्‍त्ति	F4
व्र्‍द्ध	M2
व्र्‍द्धा	F2
व्र्‍द्धि	F4
व्र्‍ष्टि	F4
शंकर	M2
शंकरजटा	F2
शंकराचार्य	M2
शंकरालय	M2
शंकरी	F1
शंका	F2
शंकानिवारण	M2
शंकानिव्र्‍त्ति	F4
शंकासमाधान	M2
शंकु	F5
शंकुतरु	M4
शंकुला	F2
शंख	M2
शंखकुसुम	M2
शंखक्षीर	M2
शंखद्राव	M2
शंखधर	M2
शंखपुष्पिका	F2
शंखशुक्तिका	F2
शंखिनी	F1
शंबुक	F3
शंबूक	M2
शंभु	F5
शंसन	F3
शऊर	M2
शक	M2
शकट	M2
शकटव्यह	M2
शकर	M2
शकरकंद	M2
शकरपारा	M1
शकल	F3
शकुंतला	F2
शकुन	F3
शकुनज्ञान	M2
शकुनद्वार	M2
शकुनशास्त्र	M2
शकुनि	M3
शकुनिका	F2
शकुनी	M3
शक्कर	F3
शक्खा	F3
शक्ति	F4
शक्तिकुंठन	F3
शक्तित्रय	F3
शक्तिपूजक	M2
शक्तिपूजा	F2
शक्तिमत्ता	F2
शक्तिवादी	M3
शक्तिसंतुलन	M2
शक्तिसंपन्न	F3
शक्यार्थ	M2
शक्र	M2
शक्रनंदन	M2
शक्रपादप	M2
शक्रसारथि	M3
शक्राणी	F1
शक्रात्मज	M2
शक्रासन	M2
शक्ल	F3
शख़्सियत	F3
शख़्सीयत	F3
शचि	F4
शचिपति	M3
शठता	F2
शतक	M2
शतकुंडी	M3
शतकोटि	M3
शतदल	M2
शतपथब्राह्मण	M2
शतपद	M2
शतपुत्री	F1
शतरंज	F3
शतरंजबाज़	M2
शतरंजी	F1
शताब्द	M2
शताब्दी	F1
शतावधान	M2
शतावधानी	F1
शतावरी	F1
शती	F1
शत्रु	M4
शत्रुता	F2
शत्रुमर्दन	M2
शत्रुविग्रह	M2
शत्रुविनाशन	M2
शनाख़्त	F3
शनाख्त	F3
शनि	M3
शनिचक्र	M2
शनिश्चर	M2
शपथ	F3
शपथग्रहण	M2
शपथपत्र	M2
शपथभंग	M2
शप्त	F3
शफथपत्र	M2
शबनम	M2
शबनमी	F1
शबरी	F1
शबाब	M2
शब्द	M2
शब्दकोश	M2
शब्दचातुर्य	M2
शब्दचित्र	M2
शब्दचोर	M2
शब्दबोध	M2
शब्दब्रह्म	M2
शब्दभंडार	M2
शब्दभेद	M2
शब्दभेदी	M3
शब्दयोनि	F4
शब्दविद्या	F2
शब्दविरोध	M2
शब्दवेधी	M3
शब्दव्र्‍त्ति	F4
शब्दशास्त्र	M2
शब्दश्लेष	M2
शब्दसंक्षेप	M2
शब्दसंभव	M2
शब्दसौंदर्य	M2
शब्दसौकर्य	M2
शब्दसौष्ठव	M2
शब्दहीन	M2
शब्दाक्षर	M2
शब्दाडंबर	M2
शब्दाध्याहार	M2
शब्दानुकरण	M2
शब्दानुशासन	M2
शब्दार्थ	M2
शब्दालंकार	M2
शब्दावली	F1
शम	M2
शमन	M2
शमा	F2
शमादान	M2
शमि	F4
शमिपत्र	M2
शमी	F1
शमीकरण	M2
शमीगर्भ	M2
शमीधान	M2
शयन	M2
शयनकष	M2
शयनभूमि	F4
शयनमंदिर	M2
शयनशाला	F2
शयनागार	M2
शयनासन	M2
शयनैकादशी	F1
शय्या	F2
शय्याकाल	M2
शय्याग्र्‍ह	M2
शय्यादान	M2
शय्यापाल	M2
शर	M2
शरकांड	M2
शरच्चंद्र	M2
शरच्चंद्रिका	F2
शरज्ज्योत्स्ना	F2
शरण	M2
शरणग्र्‍ह	M2
शरणागति	F4
शरणार्थी	M3
शरणार्थी_बस्ती	F1
शरणि	F4
शरणी	F1
शरत्कामी	M3
शरत्काल	M2
शरत्पर्व	M2
शरत्पुष्प	M2
शरत्पूर्णिमा	F2
शरदिंदु	M4
शरबत	M2
शरबतीनीबू	M4
शरभ	M2
शरभा	F2
शरम	F3
शरमिंदगी	F1
शरमिंदा	F2
शरशय्या	F2
शरसंधान	M2
शराफत	F3
शराफ़त	F3
शराब	F3
शराबख़ाना	M1
शराबख़ोर	M2
शराबख़ोरी	F1
शराबखोरी	F1
शराबबंदी	F1
शराबी	M3
शरायुध	M2
शरारत	F3
शरारती	M3
शरीअत	F3
शरीफ	M2
शरीफ़जादा	M1
शरीफा	M1
शरीर	M2
शरीरकर्ता	M1
शरीरग्रहण	M2
शरीरज	M2
शरीरत्याग	M2
शरीरदंड	M2
शरीरनिपात	M2
शरीरपतन	M2
शरीरपात	M2
शरीरबंध	M2
शरीरभेद	M2
शरीरयात्रा	F2
शरीरविज्ञान	M2
शरीरवैकल्य	M2
शरीरशास्त्र	M2
शरीरशोधन	M2
शरीरसंस्कार	M2
शरीरांतर	M2
शरीरार्पण	M2
शरीरावर्ण	M2
शर्करा	F2
शर्कराप्रमेह	M2
शर्करामापी	M3
शर्ट	M2
शर्त	M2
शर्तिया	F2
शर्बत	M2
शर्म	F3
शर्मनाक	F3
शर्मिंदा	F2
शर्वरी	F1
शर्वरीकर	M2
शर्वरीनाथ	M2
शल	M2
शलगम	M2
शलभ	M2
शलाका	F2
शलाकापत्र	M2
शलातुर	M2
शल्की	M3
शल्य	M2
शल्यकंठ	M2
शल्यकारी	M3
शल्यचिकित्सक	M2
शल्यज्ञान	M2
शल्यविज्ञान	M2
शल्यविद्या	F2
शल्यशास्त्र	M2
शव	M2
शवकर्म	M2
शवकाम्य	M2
शवदाह	M2
शवपरीक्षणालय	M2
शवपरीक्षा	F2
शवयात्रा	F2
शवयान	M2
शवसमाधि	F4
शवस्थान	M2
शवाछ्छादन	M2
शवासन	M2
शश	M2
शशक	M2
शशघातक	M2
शशविषाण	M2
शशांक	M2
शशांकसुत	M2
शशी	M3
शशीकला	F2
शशीकांत	M2
शशीप्रभा	F2
शशीभाल	M2
शशीमंडल	M2
शष्कुलि	F4
शस्ति	F4
शस्त्र	M2
शस्त्रकार	M2
शस्त्रकोष	M2
शस्त्रग्र्‍ह	M2
शस्त्रघात	M2
